item_code,item,unit,item_group,item_category,2023-05-02,2023-05-03,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31
1912,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG (LAMB) (NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,36.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,38.0,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336,41.333333333333336
1913,DAGING LEMBU IMPORT (BLOCK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,21.0,,,,,,,,,,,
1914,DAGING KERBAU IMPORT (INDIA) (BLOCK),1kg,BARANGAN SEGAR,DAGING,21.571428571428573,22.0,22.0,22.0,22.0,23.0,22.083333333333332,23.142857142857142,22.333333333333332,22.333333333333332,22.333333333333332,22.333333333333332,22.333333333333332,22.333333333333332,23.428571428571427,22.333333333333332,22.333333333333332,22.166666666666668,22.166666666666668,22.166666666666668,22.333333333333332,23.428571428571427,22.333333333333332,22.333333333333332
1915,IKAN JENAHAK (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,48.765957446808514,49.25581395348837,48.61538461538461,47.92307692307692,46.833333333333336,48.56521739130435,47.57446808510638,48.67567567567568,49.270833333333336,49.41818181818182,49.604166666666664,49.388888888888886,49.622950819672134,49.233333333333334,49.026315789473685,48.39622641509434,48.56363636363636,48.78431372549019,48.86666666666667,48.206896551724135,48.904761904761905,48.875,48.116279069767444,48.3
1916,IKAN DEMUDUK/CUPAK/CERMIN (b	$ 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,28.34426229508197,28.34328358208955,28.352941176470587,28.273972602739725,28.366197183098592,27.42105263157895,27.6,26.71186440677966,27.33823529411765,27.02857142857143,27.2,27.044303797468356,27.637931034482758,27.506172839506174,26.81967213114754,27.36986301369863,27.17808219178082,27.25974025974026,27.05,27.271604938271604,27.246913580246915,26.514705882352942,27.03076923076923,27.47761194029851
1917,IKAN PARANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,25.2,26.0,25.428571428571427,27.0,27.625,27.833333333333332,26.692307692307693,30.3,28.2,29.77777777777778,28.46153846153846,27.923076923076923,27.357142857142858,27.533333333333335,26.88888888888889,27.363636363636363,30.666666666666668,29.09090909090909,28.0,29.384615384615383,29.416666666666668,28.0,28.0,30.0
1918,IKAN TERUBOK (b	$ 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,36.55555555555556,40.04545454545455,39.19230769230769,37.8,39.9,44.5,42.0,38.0,37.57142857142857,38.0,36.666666666666664,33.6,33.6,32.5,30.8,33.25,38.0,33.916666666666664,38.166666666666664,40.541666666666664,37.68181818181818,41.25,42.15,42.40909090909091
1919,UDANG PUTIH BESAR (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,59.22222222222222,60.888888888888886,56.72727272727273,61.625,61.0,59.833333333333336,54.57142857142857,58.666666666666664,56.142857142857146,57.666666666666664,55.75,51.25,55.0,52.6875,55.57142857142857,53.833333333333336,56.55555555555556,57.15384615384615,55.333333333333336,56.166666666666664,54.92307692307692,53.714285714285715,54.42857142857143,54.5
1920,KERANG (SAIZ SEDERHANA),1kg,BARANGAN SEGAR,BAHAN LAUT,14.67032967032967,14.64622641509434,14.56,14.568181818181818,14.438260869565218,14.291011235955057,14.425742574257425,14.444565217391306,14.532692307692308,14.526363636363637,14.62761904761905,14.512844036697249,14.687735849056605,14.45754716981132,14.45945945945946,14.616161616161616,14.540816326530612,14.389423076923077,14.41826923076923,14.532407407407407,14.569306930693068,14.426666666666666,14.548387096774194,14.761904761904763
1921,IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,16.12015503875969,16.27857142857143,16.22340425531915,16.173758865248228,16.145985401459853,16.18,16.294964028776977,16.10924369747899,15.988549618320612,16.00375939849624,16.04074074074074,16.060714285714287,16.10839160839161,16.097902097902097,16.071428571428573,16.029411764705884,16.079710144927535,15.979591836734693,15.976510067114093,16.071428571428573,16.130281690140844,16.10924369747899,16.136029411764707,16.136363636363637
