item_code,item,unit,item_group,item_category,2022-07-04,2022-07-05,2022-07-07,2022-07-08,2022-07-11,2022-07-18,2022-07-25,2022-07-26,2022-07-27,2022-07-29
1587,GULA HALUS CASTOR (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,2.9621621621621625,,2.85,3.005813953488372,3.1285714285714286,2.9753246753246754,2.9825,2.5,,2.7
1588,GULA MERAH LEMBUT (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,3.353333333333333,,3.157142857142857,3.375,3.7199999999999998,3.348412698412698,3.3807692307692307,,,3.75
1589,GULA PUTIH BERTAPIS KASAR (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.8515415019762846,,2.8424242424242423,2.8596875,2.85,2.853984375,2.854588235294118,2.85,2.85,2.85
1590,GULA PUTIH BERTAPIS HALUS (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.957692307692308,,3.0625,2.940909090909091,2.95,2.9705882352941178,2.978125,,,
1591,TEPUNG BERAS (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,2.40545,,2.3864864864864863,2.499528301886792,1.947058823529412,2.415346534653465,2.4175742574257426,2.3,2.2,1.975
1593,TEPUNG GANDUM GP (BERBUNGKUS) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,TEPUNG,1.35,,,,,,,,,
1594,TEPUNG PULUT (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,3.7287,,3.5006944444444446,3.8712037037037033,3.6999999999999997,3.7284848484848485,3.716111111111111,,3.4,3.5666666666666664
1595,MINYAK JAGUNG CAP DAISY,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.49974358974359,,29.6375,29.4495,29.049999999999997,29.526176470588236,29.531142857142854,,,28.895
1596,MINYAK JAGUNG CAP MAZOLA,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.3,,,29.3,,29.3,29.3,,,
1597,MINYAK JAGUNG CAP VECORN,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.317999999999998,,27.7625,32.876666666666665,27.9,30.690384615384612,31.586,,,
1598,MINYAK MASAK SEBATIAN CAP HELANG,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,19.45625,,18.81,19.695999999999998,19.233333333333334,19.615000000000002,19.883928571428573,,,19.0
1599,MINYAK MASAK SEBATIAN CAP NEPTUNE,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,17.0975,,14.0,17.197499999999998,,17.86,17.6,,,18.0
1600,MINYAK MASAK SEBATIAN CAP PISAU,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,19.635185185185183,,,19.88083333333333,20.06,19.95272727272727,20.06346153846154,,,19.0
1601,MINYAK MASAK TULEN CAP BURUH,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.16590909090909,,14.2875,15.867142857142856,,16.321875,17.233829787234043,,,
1602,MINYAK MASAK TULEN CAP VESAWIT,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,13.49032258064516,,13.725,14.095833333333333,17.15,15.777499999999998,16.367307692307694,,,
1603,MINYAK SAPI CAP WINDMILL GHEEBLEND,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,15.308974358974357,,15.330555555555556,15.538888888888888,15.516666666666666,15.527999999999999,15.650632911392407,13.9,,14.7
1604,ASAM JAWA (TIDAK BERBIJI) ADABI,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.8589473684210525,,4.64054054054054,4.948709677419354,4.98125,4.846,4.846614173228346,,4.8,4.96
1605,GARAM HALUS BIASA (PELBAGAI JENAMA),+-350g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.0859154929577464,,1.8,1.0734375,1.225,1.0814285714285714,1.0636363636363637,,,0.8
1606,MENTEGA KACANG HALUS LADY'S CHOICE,500 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),16.53125,,16.794999999999998,16.385185185185183,16.25,16.41857142857143,16.525405405405404,,,15.5
1607,LEPAAN FARMCOWS,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),5.914,,5.892857142857143,5.889473684210526,6.5,5.949583333333333,5.899642857142857,,,
1608,LEPAAN BUTTERCUP,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),7.08578947368421,,7.2,6.931785714285715,7.283333333333334,7.057543859649123,7.091875,6.9,,6.945
1609,MENTEGA SCS (SALTED),250 g,BARANGAN BERBUNGKUS,MENTEGA,15.166666666666666,,15.8,14.2,15.5,15.166666666666666,15.166666666666666,,,
1610,SANTAN KELAPA JENAMA M&S,500 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),6.390000000000001,,6.26,6.445833333333334,6.266666666666667,6.4142857142857155,6.416666666666667,,,
1611,SANTAN KELAPA JENAMA KARA,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.1789784946236557,,3.1785714285714284,3.1759000000000004,3.21875,3.182265193370166,3.183368983957219,3.4,3.4,3.1666666666666665
1612,SANTAN KELAPA JENAMA HARMUNI,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.3285714285714287,,3.2,3.3285714285714287,3.3200000000000003,3.330769230769231,3.3066666666666666,,,
1613,ESEN STAR BRAND 'PELBAGAI PERISA',25 ml,BARANGAN BERBUNGKUS,ESEN DAN RAGI,2.70959595959596,,2.6890243902439024,2.73578947368421,2.7470588235294118,2.7110000000000003,2.7151515151515153,2.8,2.8,2.6333333333333333
1615,MENTEGA ANCHOR (SALTED),227g,BARANGAN BERBUNGKUS,MENTEGA,12.758235294117648,,12.33,12.953846153846154,,12.60529411764706,12.674375000000001,,,
1616,MAURIPAN YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.1892241379310344,,1.2196721311475411,1.1500000000000001,1.1791666666666667,1.1911764705882353,1.1943478260869564,1.5,,1.2
1618,SUSU ISIAN PEKAT MANIS CAP F & N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.75,,,3.75,,4.0,4.0,,,
1619,SUSU TEPUNG SEGERA DUTCHLADY (BIASA ),600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,18.232580645161292,,18.308823529411764,18.2625,17.993333333333332,18.353939393939395,18.366176470588236,,,
1623,S-26 SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,54.916071428571435,,54.913888888888884,54.63333333333333,57.5,54.986000000000004,55.141999999999996,,,54.6
1624,S-26 GOLD SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,76.6076923076923,,76.9,76.17999999999999,,76.38695652173914,76.50384615384615,,,75.0
1628,NESTLE CERELAC GANDUM DAN MADU - KOTAK,225g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,8.609252336448598,,8.690000000000001,8.575471698113208,8.61111111111111,8.611067961165048,8.644245283018867,,,8.5
1629,NESTLE CERELAC BERAS MERAH & SUSU - TIN,350 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,12.664814814814815,,12.708510638297874,12.61923076923077,12.7625,12.660714285714286,12.669658119658118,12.5,,12.5
1630,BERUS GIGI COLGATE (TWISTER - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,4.418269230769231,,,
1635,NESTLE COFFEE-MATE,450 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,8.164933333333334,,,
1636,MILO (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,8.840807174887892,,,
1637,MILO (PAKET),1kg,MINUMAN,BAHAN-BAHAN MINUMAN,18.9,,,,,,19.87049504950495,,,
1638,MILO 3 IN 1 (PAKET) - ORIGINAL,30x33g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,23.91923076923077,,,
1645,SERBUK KOPI CAP KAPAL API (KASAR) (BERBUNGKUS),180 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,4.581746031746032,,,
1646,SERBUK KOPI HANG TUAH ROBUSTA,200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,4.8545454545454545,,,
1647,TEH LIPTON (SERBUK),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,11.733962264150943,,,
1650,TEH LIPTON (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,15.139696969696969,,,
1651,YEO'S SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,1.1055555555555554,,,
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,14.38764705882353,,16.0,14.530625,,14.691142857142859,14.762285714285715,,,
1818,KACANG BOTOL,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.150000000000002,,19.857142857142858,15.35,15.9,16.865000000000002,16.69,,,11.9
1819,LENGKUAS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.670615384615385,,8.437931034482759,9.046153846153846,8.7,8.79046875,8.79983870967742,,,9.45
1820,TELUR MASIN,1 biji,BARANGAN SEGAR,TELUR,1.3284090909090909,,1.38,1.3153846153846152,1.28,1.3402298850574712,1.3511627906976744,,,1.3999999999999997
1821,TELUR MASIN,4 Biji,BARANGAN SEGAR,TELUR,5.514375,,5.595,5.491666666666667,5.066666666666666,5.565384615384615,5.5754716981132075,,,5.6
1822,BERAS SUPER SPECIAL TEMPATAN SABAH RICE VAGAS TOKOU,10 kg,BARANGAN BERBUNGKUS,BERAS,27.5,,,27.6,,27.5,27.5,,,
1823,BERAS TQR SABAH CAP TKC 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,29.583333333333332,,,29.642857142857142,,29.75,30.25,,,
1824,BERAS SUPER HUMA CAP KELISA EMAS (SABAH),10 kg,BARANGAN BERBUNGKUS,BERAS,27.78,,,27.78,,28.24,28.339999999999996,,,
1825,BERAS SUPER CAP ANGGUR SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,27.25,,,27.295454545454547,,27.272727272727273,27.286363636363635,,,
1826,BERAS SUPER CAP RODA SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,26.931578947368422,,,26.955555555555556,,26.935000000000002,26.9,,,
1827,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP MUHIBAH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,3.6799999999999997,,,3.707142857142857,,3.744444444444445,3.744444444444445,,,
1828,KICAP SOYA PEKAT MANIS CAP AYAM,330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,2.9995000000000003,,,3.004736842105263,,3.0111764705882353,3.0347058823529416,,,
1829,BUTTERLITE (LEPA SUSU ISTIMEWA),250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),7.55,,,7.55,,7.55,7.55,,,
1833,BERAS PREMIUM CAP UNCLE TAN,10 kg,BARANGAN BERBUNGKUS,BERAS,30.834545454545456,,,30.856666666666666,,30.889090909090907,30.89833333333333,,,
1837,KICAP TONG NAM (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.108333333333333,,,3.1153846153846154,,3.1181818181818177,3.1,,,
1838,SERBUK KARI IKAN ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.1499999999999995,,,4.220000000000001,,4.1499999999999995,4.06,,,
1839,SERBUK KARI DAGING ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.4714285714285715,,,4.628571428571428,,4.525,4.525,,,
1849,TEPUNG NAIK SENDIRI CAP 'BLUE KEY',1kg,BARANGAN BERBUNGKUS,TEPUNG,4.717727272727273,,4.78375,4.7425,4.76875,4.755978260869565,4.770555555555556,5.0,,4.558
1854,KORDIAL F&N SUN VALLEY (GRENADINE),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,10.802439024390244,,,
1870,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP  FAIZA)",1kg,BARANGAN BERBUNGKUS,TEPUNG,3.3111111111111113,,3.2714285714285714,3.35625,3.3555555555555556,3.288679245283019,3.2964912280701757,,3.4,3.2
1871,KRIMER SEJAT CAIR SAJI,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.15,,3.106896551724138,3.315,3.1100000000000003,3.1705882352941175,3.1849090909090907,,,3.05
1872,MAYONIS SEBENAR LADY'S CHOICE,220ml,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.669021739130436,,6.643548387096774,6.685185185185185,6.723076923076923,6.708333333333333,6.709583333333334,6.7,,6.3999999999999995
1873,KRIMER MANIS CAP TEAPOT,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.5090909090909093,,,3.475,3.3,3.5090909090909093,3.59,,,
1876,PELEMBUT PAKAIAN - DOWNY (PREMIUM PARFUM PASSION),800ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,11.848245614035088,,,
1877,NESCAFE BLEND & BREW 3 IN 1 (PAKET ) - ORIGINAL,28x19g,MINUMAN,BAHAN-BAHAN MINUMAN,13.0,,,,,,13.63132530120482,,,
1879,SEVEN UP LEMON & LIME (TIN),320ml,MINUMAN,TERSEDIA MINUM,,,,,,,1.8125,,,
1880,YOGURT LACTEL (FAT FREE) (STRAWBERRY),125 g,MINUMAN,TERSEDIA MINUM,,,,,,,2.4714285714285715,,,
1881,SERBUK CABAI ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.846153846153846,,,6.027272727272727,,5.833333333333333,5.846153846153846,,,
1882,TUNA CAP AYAM (TUNA MAYONNAISE),160 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,6.975221238938054,,7.001515151515152,6.963235294117647,7.0,6.98304347826087,7.008849557522124,,7.1,6.8
1884,SABUN SERBUK FAB (PERFECT),720g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,5.175294117647058,,,
1899,CILI KERING KERINTING (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,21.310000000000002,21.0,21.990909090909092,21.729268292682928,20.985714285714288,21.66470588235294,22.13823529411765,,,22.975
1900,CILI KERING LEPER (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,19.67608695652174,,18.933333333333334,20.441176470588236,,19.367391304347827,19.595454545454547,,,
1904,DUMEX DUGRO 3 (1-3 TAHUN) PERISA ASLI (850G),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,27.523396226415095,,26.647659574468086,28.226727272727274,28.360000000000003,27.625221238938053,27.453478260869563,24.9,,25.549999999999997
1907,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (AUSTRALIA - KOTAK) (1KG),1kg,BARANGAN SEGAR,DAGING,,,,52.5,,51.25,49.995000000000005,,,
1914,DAGING KERBAU IMPORT (INDIA) (BLOCK),1kg,BARANGAN SEGAR,DAGING,21.875,,,21.880000000000003,,21.880000000000003,21.125,,,
1915,IKAN JENAHAK (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,39.96666666666667,,36.0,,39.9,44.0,40.0,,,
1916,IKAN DEMUDUK/CUPAK/CERMIN (b	$ 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,23.5,,,23.5,,23.5,23.5,,,
1917,IKAN PARANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,22.0,,,,
1920,KERANG (SAIZ SEDERHANA),1kg,BARANGAN SEGAR,BAHAN LAUT,18.333333333333332,,17.5,,,20.0,20.0,,,
1921,IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,15.173684210526316,,15.11111111111111,15.7375,14.966666666666667,15.465,15.442857142857143,,,18.0
1922,SADERI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.303703703703704,,10.793333333333333,10.59,11.833333333333334,10.538076923076924,10.497857142857143,,,8.0
1923,TERUNG BULAT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.703448275862069,,7.611111111111111,9.54375,8.925,8.707142857142857,8.866666666666667,,,
1924,SERBUK KUNYIT ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.8,,,4.8,,4.84,4.8,,,
1925,CILI API/PADI MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.0,,,16.0,,,22.0,,,
1926,CILI AKAR HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.091458333333332,,15.415384615384616,16.188,16.114285714285714,15.940212765957448,15.843396226415095,,,16.45
1927,CILI AKAR MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,26.153750000000002,,23.37375,28.55,,25.88695652173913,25.474999999999998,,,29.0
1928,LIMAU KASTURI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.08457627118644,,9.58235294117647,9.185714285714285,8.31111111111111,9.16462962962963,9.001785714285715,,,6.45
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,10.0,,10.0,,,,,,,
1930,TELUR AYAM KAMPUNG,10 biji,BARANGAN SEGAR,TELUR,6.7555555555555555,,6.5,7.2,6.2,6.8625,6.8625,,,
1931,BAWANG BESAR IMPORT (PAKISTAN),1kg,BARANGAN KERING,BAWANG,3.835,,3.483333333333333,3.9899999999999998,4.0,3.861111111111111,3.823529411764706,,,
1933,BAWANG KECIL MERAH IMPORT (HOLLAND),1kg,BARANGAN KERING,BAWANG,,,,6.0,,,,,,
1937,MINYAK MASAK TULEN CAP SAJI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,7.083333333333333,,6.7,7.8375,8.3,7.718181818181819,8.54,,,9.5
1938,MINYAK MASAK TULEN CAP SAJI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,13.703191489361702,,14.16060606060606,14.266666666666666,16.066666666666666,15.339423076923076,16.44896551724138,,,14.844999999999999
1939,MINYAK MASAK TULEN CAP SAJI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,32.98684210526316,,33.684615384615384,37.214285714285715,38.5,37.92422222222222,39.64089285714285,,,38.8
1940,MINYAK MASAK TULEN CAP ALIF,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.7,,,6.7,,6.75,6.75,,,
1941,MINYAK MASAK TULEN CAP ALIF,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.433333333333332,,13.999999999999998,,,12.7,14.299999999999999,,,
1942,MINYAK MASAK TULEN CAP ALIF,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,32.714285714285715,,30.7,37.8,41.4,37.07,37.55,,,
1943,KACANG MERAH (IMPORT),1kg,BARANGAN KERING,KACANG,13.066037735849056,,12.484615384615385,13.215151515151517,12.916666666666666,12.89423076923077,12.930769230769231,,,12.95
1944,KACANG SOYA (IMPORT),1kg,BARANGAN KERING,KACANG,6.228125,,6.314285714285714,6.26,5.9399999999999995,6.455555555555556,6.472222222222222,,,5.95
1945,TAUHU (JENIS KERAS),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,0.5796296296296296,,0.7,0.55,0.48,0.5796296296296296,0.5948275862068966,,,0.6
1946,TEMPE (BUNGKUSAN PLASTIK),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,1.2735294117647058,,1.5272727272727273,1.125,1.2333333333333334,1.275,1.281081081081081,,,1.2999999999999998
1947,SERBUK PENAIK ROYAL (TIN),113g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,5.70462962962963,,5.8999999999999995,5.687209302325582,5.783333333333334,5.718518518518518,5.760714285714286,,,5.2
1948,RAGI BULAT/RAGI TAPAI,1 biji,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.05,,,1.15,0.6,1.04,0.9750000000000001,,,
1949,ROTI WHOLEMEAL (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,ROTI,4.6,,,4.85,,4.85,4.6,,,
1950,BUNGA RAYA YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.225,,,1.225,,1.225,1.2,,,
1951,BERAS SUPER CAP 3A BOY (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,29.339999999999996,,,29.317391304347826,,29.317391304347826,29.35238095238095,,,
1952,KRIMER SEJAT CAP F&N,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.6130555555555555,,3.5845,3.627906976744186,3.66,3.6343661971830983,3.643,3.4,3.7,3.55
1953,KRIMER MANIS PEKAT CAP SAJI,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.1004285714285715,,3.093111111111111,3.1207142857142856,3.133333333333333,3.1269117647058824,3.143521126760563,3.2,,2.79
1954,SUSU TEPUNG SEGERA EVERYDAY,900 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,28.682499999999997,,28.45,28.58108108108108,29.9,28.540212765957445,28.44522727272727,29.0,,27.7
1955,YOGURT MARIGOLD (LOW FAT) (STRAWBERRY),130g,MINUMAN,TERSEDIA MINUM,,,,,,,2.3923076923076922,,,
1956,NAN PRO LANGKAH 1 RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,71.44,,71.9,71.285,,70.94500000000001,70.34333333333333,,,70.8
1957,NAN PRO LANGKAH 2 RUMUSAN SUSULAN (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,66.55714285714286,,,66.12,,66.17500000000001,66.35714285714286,,,
1958,NANKID OPTIPRO LANGKAH 3 RUMUSAN UNTUK KANAK-KANAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,45.628571428571426,,45.9,45.519999999999996,,45.628571428571426,45.628571428571426,,,45.6
1959,SUSU SEGAR FARM FRESH,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,7.71875,,,
1960,SUSU SEGAR KURMA FARM FRESH,700 g,MINUMAN,TERSEDIA MINUM,,,,,,,8.425,,,
1961,ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - TIN,1.5kg,SUSU DAN BARANGAN BAYI,SUSU BAYI,87.8,,,87.8,,87.8,87.8,,,
1962,NESTUM (ORIGINAL),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,8.214159292035399,,,
1963,REFILL ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - KOTAK,550 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,34.45441176470588,,34.66875,34.27727272727273,35.25,34.356896551724134,34.47857142857143,,,32.6
1964,QUAKER OATS INSTANT OATMEALS,1kg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,12.325,,,
1965,PEDIASURE (VANILA),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,69.05454545454546,,68.81,69.05,70.7,68.94864864864866,68.91944444444445,69.5,,66.9
1966,MILNA BISKUT RUSK (ASLI),130g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,6.568048780487805,,6.651290322580645,6.133333333333333,6.9,6.543658536585365,6.6362499999999995,,,6.45
1967,PETPET GOLD+,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,30.514999999999997,,30.412765957446805,31.266666666666666,32.4,30.546666666666667,30.520967741935483,30.9,,31.5
1968,DRYPERS WEE WEE DRY (M74),M74,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,33.35029411764705,,32.577,34.62965517241379,31.99,33.393088235294115,33.402153846153844,33.5,,33.29666666666666
1969,HUGGIES DRY DIAPERS (M72),M72,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,34.199473684210524,,33.14,36.61,31.9,34.224000000000004,34.2695652173913,,,
1970,DIAPEX EASY,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,27.84019230769231,,27.738461538461536,28.383846153846154,28.9,27.854181818181818,27.871320754716983,27.9,26.9,27.5
1971,FITTI,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,23.461799999999997,,23.334883720930232,24.6,26.9,23.5048,23.412799999999997,24.9,,
1972,MAMYPOKO EXTRA DRY,M54,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,40.93,,,40.93,,40.93,40.93,,,
1974,DRYPERS DRYPANTZ,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.736779661016946,,32.48108108108108,33.21272727272727,,32.7245,32.75372881355932,32.9,,32.79666666666667
1975,HUGGIES DRY PANTS,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.442857142857136,,31.927999999999997,32.85454545454545,31.9,32.261224489795914,32.236956521739124,30.9,,31.5
1976,MAGGI MI SEGERA PERISA KARI,5 X 79g,BARANGAN BERBUNGKUS,MI SEGERA,4.849333333333333,,4.853086419753087,4.86425,4.7894736842105265,4.873652173913044,4.883722943722944,4.8,5.0,4.698
1977,CINTAN MI SEGERA PERISA AYAM,5 X 75g,BARANGAN BERBUNGKUS,MI SEGERA,4.561111111111112,,4.5200000000000005,4.529999999999999,4.366666666666667,4.533333333333334,4.572222222222222,,,4.2
1978,MI SEDAP MI GORENG PERISA ASLI,5 X 90g,BARANGAN BERBUNGKUS,MI SEGERA,4.8550270270270275,,4.761290322580645,4.944903846153846,4.727222222222222,4.870276243093922,4.901937172774869,,5.5,4.45
1979,SABUN MANDIAN LIFEBUOY (COOL FRESH),300ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,7.057254901960785,,,
1980,SABUN MANDIAN DETTOL ANTIBACTERIAL (FRESH),500 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,12.55892857142857,,,
1981,SABUN MANDIAN LUX (MAGICAL SPELL),220 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,6.223684210526316,,,
1982,SYAMPU REJOICE (RICH SOFT SMOOTH),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,12.141785714285716,,,
1983,SYAMPU PANTENE PRO-V (HAIR FALL CONTROL),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,13.400588235294117,,,
1984,SYAMPU HEAD & SHOULDERS (SMOOTH & SILKY),330 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,16.895714285714284,,,
1985,TUALA WANITA KOTEX SOFT & SMOOTH (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,3.4651315789473687,,,
1986,TUALA WANITA LIBRESSE (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,3.6208333333333336,,,
1987,DEODORAN NIVEA MAN (BLACK & WHITE INVISIBLE - ORIGINAL),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,14.988888888888889,,,
1988,DEODORAN NIVEA (EXTRA BRIGHTENING),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,14.687777777777777,,,
1989,DEODORAN REXONA MEN (SPORT DEFENSE),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,7.59622641509434,,,
