item_code,item,unit,item_group,item_category,2022-01-01,2022-01-02,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31
1629,NESTLE CERELAC BERAS MERAH & SUSU - TIN,350 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,174.0,0.0,181.0,177.0,176.0,176.0,168.0
1630,BERUS GIGI COLGATE (TWISTER - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,73.0,0.0,0.0,0.0,0.0,69.0,0.0
1635,NESTLE COFFEE-MATE,450 g,MINUMAN,BAHAN-BAHAN MINUMAN,127.0,0.0,0.0,0.0,0.0,120.0,0.0
1636,MILO (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,248.0,0.0,0.0,0.0,0.0,234.0,0.0
1637,MILO (PAKET),1kg,MINUMAN,BAHAN-BAHAN MINUMAN,259.0,0.0,0.0,0.0,0.0,235.0,0.0
1638,MILO 3 IN 1 (PAKET) - ORIGINAL,30x33g,MINUMAN,BAHAN-BAHAN MINUMAN,34.0,0.0,0.0,0.0,0.0,26.0,0.0
1645,SERBUK KOPI CAP KAPAL API (KASAR) (BERBUNGKUS),180 g,MINUMAN,BAHAN-BAHAN MINUMAN,118.0,0.0,0.0,0.0,0.0,107.0,0.0
1646,SERBUK KOPI HANG TUAH ROBUSTA,200 g,MINUMAN,BAHAN-BAHAN MINUMAN,31.0,0.0,0.0,0.0,0.0,26.0,0.0
1647,TEH LIPTON (SERBUK),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,123.0,0.0,0.0,0.0,0.0,112.0,0.0
1650,TEH LIPTON (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,149.0,0.0,0.0,0.0,0.0,139.0,0.0
1651,YEO'S SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,92.0,0.0,0.0,0.0,0.0,95.0,0.0
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,46.0,0.0,51.0,51.0,53.0,57.0,56.0
1818,KACANG BOTOL,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,37.0,0.0,36.0,36.0,30.0,23.0,30.0
1819,LENGKUAS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,95.0,0.0,99.0,96.0,86.0,88.0,83.0
1820,TELUR MASIN,1 biji,BARANGAN SEGAR,TELUR,84.0,0.0,87.0,89.0,80.0,77.0,67.0
1821,TELUR MASIN,4 Biji,BARANGAN SEGAR,TELUR,46.0,0.0,46.0,47.0,46.0,44.0,43.0
1823,BERAS TQR SABAH CAP TKC 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,2.0,0.0,2.0,2.0,2.0,3.0,4.0
1824,BERAS SUPER HUMA CAP KELISA EMAS (SABAH),10 kg,BARANGAN BERBUNGKUS,BERAS,3.0,0.0,3.0,3.0,2.0,3.0,4.0
1825,BERAS SUPER CAP ANGGUR SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,16.0,0.0,16.0,16.0,15.0,16.0,17.0
1826,BERAS SUPER CAP RODA SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,17.0,0.0,17.0,17.0,16.0,17.0,18.0
1827,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP MUHIBAH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,8.0,0.0,9.0,10.0,10.0,10.0,12.0
1828,KICAP SOYA PEKAT MANIS CAP AYAM,330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,16.0,0.0,16.0,16.0,15.0,16.0,16.0
1829,BUTTERLITE (LEPA SUSU ISTIMEWA),250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),3.0,0.0,3.0,3.0,3.0,4.0,6.0
1832,BERAS CAP GOLDEN SARAWAK (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1833,BERAS PREMIUM CAP UNCLE TAN,10 kg,BARANGAN BERBUNGKUS,BERAS,17.0,0.0,18.0,17.0,19.0,19.0,17.0
1837,KICAP TONG NAM (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,13.0,0.0,14.0,16.0,15.0,12.0,12.0
1838,SERBUK KARI IKAN ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.0,0.0,6.0,5.0,5.0,5.0,8.0
1839,SERBUK KARI DAGING ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.0,0.0,6.0,6.0,6.0,5.0,6.0
1849,TEPUNG NAIK SENDIRI CAP 'BLUE KEY',1kg,BARANGAN BERBUNGKUS,TEPUNG,136.0,0.0,130.0,130.0,127.0,126.0,118.0
1854,KORDIAL F&N SUN VALLEY (GRENADINE),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,18.0,0.0,0.0,0.0,0.0,20.0,0.0
1856,SERBUK KOPIMAS COFFEE (BOLD TRADITIONS),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1870,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP  FAIZA)",1kg,BARANGAN BERBUNGKUS,TEPUNG,99.0,0.0,100.0,91.0,90.0,88.0,80.0
1871,KRIMER SEJAT CAIR SAJI,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,98.0,0.0,100.0,93.0,91.0,96.0,82.0
1872,MAYONIS SEBENAR LADY'S CHOICE,220ml,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),135.0,0.0,142.0,132.0,124.0,122.0,106.0
1873,KRIMER MANIS CAP TEAPOT,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,18.0,0.0,16.0,16.0,19.0,20.0,21.0
1876,PELEMBUT PAKAIAN - DOWNY (PREMIUM PARFUM PASSION),800ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,105.0,0.0,0.0,0.0,0.0,106.0,0.0
1877,NESCAFE BLEND & BREW 3 IN 1 (PAKET ) - ORIGINAL,28x19g,MINUMAN,BAHAN-BAHAN MINUMAN,199.0,0.0,0.0,0.0,0.0,177.0,0.0
1879,SEVEN UP LEMON & LIME (TIN),320ml,MINUMAN,TERSEDIA MINUM,52.0,0.0,0.0,0.0,0.0,43.0,0.0
1880,YOGURT LACTEL (FAT FREE) (STRAWBERRY),125 g,MINUMAN,TERSEDIA MINUM,54.0,0.0,0.0,0.0,0.0,29.0,0.0
1881,SERBUK CABAI ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),21.0,0.0,19.0,18.0,18.0,16.0,14.0
1882,TUNA CAP AYAM (TUNA MAYONNAISE),160 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,181.0,0.0,182.0,179.0,166.0,171.0,150.0
1884,SABUN SERBUK FAB (PERFECT),720g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,110.0,0.0,0.0,0.0,0.0,108.0,0.0
1899,CILI KERING KERINTING (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,105.0,0.0,110.0,106.0,106.0,106.0,97.0
1900,CILI KERING LEPER (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,43.0,0.0,44.0,48.0,47.0,48.0,48.0
1902,BERAS SUPER WR (5%),10 kg,BARANGAN BERBUNGKUS,BERAS,2.0,0.0,2.0,2.0,1.0,1.0,0.0
1904,DUMEX DUGRO 3 (1-3 TAHUN) PERISA ASLI (850G),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,184.0,0.0,184.0,185.0,176.0,171.0,163.0
1907,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (AUSTRALIA - KOTAK) (1KG),1kg,BARANGAN SEGAR,DAGING,3.0,0.0,4.0,4.0,4.0,4.0,6.0
1908,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,2.0,0.0,2.0,2.0,2.0,2.0,2.0
1913,DAGING LEMBU IMPORT (BLOCK),1kg,BARANGAN SEGAR,DAGING,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,DAGING KERBAU IMPORT (INDIA) (BLOCK),1kg,BARANGAN SEGAR,DAGING,6.0,0.0,8.0,7.0,6.0,5.0,7.0
1915,IKAN JENAHAK (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,7.0,0.0,8.0,6.0,7.0,5.0,3.0
1917,IKAN PARANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,3.0,0.0,2.0,1.0,1.0,1.0,4.0
1918,IKAN TERUBOK (b	$ 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,3.0,0.0,2.0,0.0,5.0,3.0,3.0
1919,UDANG PUTIH BESAR (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1920,KERANG (SAIZ SEDERHANA),1kg,BARANGAN SEGAR,BAHAN LAUT,21.0,0.0,21.0,17.0,20.0,24.0,20.0
1921,IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,27.0,0.0,24.0,28.0,24.0,24.0,28.0
1922,SADERI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,48.0,0.0,51.0,53.0,51.0,46.0,46.0
1923,TERUNG BULAT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,45.0,0.0,51.0,40.0,33.0,44.0,38.0
1924,SERBUK KUNYIT ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.0,0.0,7.0,6.0,8.0,7.0,6.0
1925,CILI API/PADI MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,2.0,0.0,2.0,1.0,3.0,2.0,1.0
1926,CILI AKAR HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,82.0,0.0,78.0,77.0,75.0,74.0,74.0
1927,CILI AKAR MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,55.0,0.0,55.0,53.0,49.0,49.0,46.0
1928,LIMAU KASTURI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,97.0,0.0,97.0,93.0,88.0,92.0,86.0
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,3.0,0.0,4.0,4.0,1.0,2.0,3.0
1930,TELUR AYAM KAMPUNG,10 biji,BARANGAN SEGAR,TELUR,42.0,0.0,42.0,38.0,32.0,35.0,30.0
1931,BAWANG BESAR IMPORT (PAKISTAN),1kg,BARANGAN KERING,BAWANG,47.0,0.0,48.0,48.0,48.0,47.0,43.0
1933,BAWANG KECIL MERAH IMPORT (HOLLAND),1kg,BARANGAN KERING,BAWANG,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1934,MINYAK MASAK SEBATIAN CAP ADELA GOLD,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,2.0,0.0,2.0,3.0,2.0,2.0,2.0
1936,MINYAK MASAK SEBATIAN CAP ADELA GOLD,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,15.0,0.0,15.0,12.0,12.0,11.0,10.0
1937,MINYAK MASAK TULEN CAP SAJI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,26.0,0.0,25.0,19.0,21.0,20.0,20.0
1938,MINYAK MASAK TULEN CAP SAJI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,103.0,0.0,94.0,88.0,91.0,91.0,90.0
1939,MINYAK MASAK TULEN CAP SAJI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,129.0,0.0,126.0,117.0,119.0,118.0,109.0
1940,MINYAK MASAK TULEN CAP ALIF,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,11.0,0.0,10.0,7.0,8.0,7.0,6.0
1941,MINYAK MASAK TULEN CAP ALIF,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,21.0,0.0,18.0,17.0,16.0,13.0,19.0
1942,MINYAK MASAK TULEN CAP ALIF,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,35.0,0.0,29.0,32.0,31.0,37.0,37.0
1943,KACANG MERAH (IMPORT),1kg,BARANGAN KERING,KACANG,69.0,0.0,71.0,67.0,72.0,70.0,62.0
1944,KACANG SOYA (IMPORT),1kg,BARANGAN KERING,KACANG,49.0,0.0,51.0,48.0,49.0,47.0,40.0
1945,TAUHU (JENIS KERAS),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,67.0,0.0,72.0,68.0,66.0,67.0,62.0
1946,TEMPE (BUNGKUSAN PLASTIK),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,49.0,0.0,53.0,51.0,49.0,51.0,45.0
1947,SERBUK PENAIK ROYAL (TIN),113g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,88.0,0.0,91.0,92.0,83.0,89.0,80.0
1948,RAGI BULAT/RAGI TAPAI,1 biji,BARANGAN BERBUNGKUS,ESEN DAN RAGI,6.0,0.0,6.0,5.0,5.0,5.0,5.0
1950,BUNGA RAYA YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,4.0,0.0,3.0,4.0,4.0,5.0,5.0
1951,BERAS SUPER CAP 3A BOY (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,20.0,0.0,20.0,20.0,20.0,18.0,18.0
1952,KRIMER SEJAT CAP F&N,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,140.0,0.0,140.0,135.0,123.0,127.0,122.0
1953,KRIMER MANIS PEKAT CAP SAJI,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,99.0,0.0,97.0,88.0,81.0,81.0,76.0
1954,SUSU TEPUNG SEGERA EVERYDAY,900 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,107.0,0.0,103.0,99.0,107.0,105.0,99.0
1955,YOGURT MARIGOLD (LOW FAT) (STRAWBERRY),130g,MINUMAN,TERSEDIA MINUM,63.0,0.0,0.0,0.0,0.0,53.0,0.0
1956,NAN PRO LANGKAH 1 RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,53.0,0.0,56.0,56.0,47.0,50.0,50.0
1957,NAN PRO LANGKAH 2 RUMUSAN SUSULAN (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,59.0,0.0,59.0,59.0,52.0,55.0,55.0
1958,NANKID OPTIPRO LANGKAH 3 RUMUSAN UNTUK KANAK-KANAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,15.0,0.0,16.0,16.0,16.0,18.0,18.0
1959,SUSU SEGAR FARM FRESH,1 liter,MINUMAN,TERSEDIA MINUM,20.0,0.0,0.0,0.0,0.0,21.0,0.0
1960,SUSU SEGAR KURMA FARM FRESH,700 g,MINUMAN,TERSEDIA MINUM,16.0,0.0,0.0,0.0,0.0,17.0,0.0
1961,ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - TIN,1.5kg,SUSU DAN BARANGAN BAYI,SUSU BAYI,2.0,0.0,2.0,3.0,3.0,1.0,2.0
1962,NESTUM (ORIGINAL),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,156.0,0.0,0.0,0.0,0.0,143.0,0.0
1963,REFILL ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - KOTAK,550 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,94.0,0.0,95.0,91.0,81.0,80.0,72.0
1964,QUAKER OATS INSTANT OATMEALS,1kg,MINUMAN,BAHAN-BAHAN MINUMAN,7.0,0.0,0.0,0.0,0.0,10.0,0.0
1965,PEDIASURE (VANILA),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,58.0,0.0,58.0,60.0,62.0,64.0,62.0
1966,MILNA BISKUT RUSK (ASLI),130g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,66.0,0.0,63.0,63.0,64.0,69.0,64.0
1967,PETPET GOLD+,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,97.0,0.0,96.0,101.0,94.0,97.0,100.0
1968,DRYPERS WEE WEE DRY (M74),M74,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,131.0,0.0,135.0,136.0,131.0,131.0,120.0
1969,HUGGIES DRY DIAPERS (M72),M72,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,71.0,0.0,72.0,75.0,65.0,67.0,61.0
1970,DIAPEX EASY,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,99.0,0.0,104.0,101.0,102.0,107.0,97.0
1971,FITTI,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,59.0,0.0,64.0,72.0,70.0,72.0,65.0
1972,MAMYPOKO EXTRA DRY,M54,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,22.0,0.0,20.0,23.0,13.0,16.0,15.0
1974,DRYPERS DRYPANTZ,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,90.0,0.0,89.0,94.0,90.0,92.0,88.0
1975,HUGGIES DRY PANTS,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,91.0,0.0,93.0,88.0,87.0,80.0,79.0
1976,MAGGI MI SEGERA PERISA KARI,5 X 79g,BARANGAN BERBUNGKUS,MI SEGERA,249.0,0.0,252.0,247.0,231.0,229.0,218.0
1977,CINTAN MI SEGERA PERISA AYAM,5 X 75g,BARANGAN BERBUNGKUS,MI SEGERA,39.0,0.0,39.0,34.0,34.0,34.0,30.0
1978,MI SEDAP MI GORENG PERISA ASLI,5 X 90g,BARANGAN BERBUNGKUS,MI SEGERA,226.0,0.0,232.0,226.0,219.0,214.0,195.0
1979,SABUN MANDIAN LIFEBUOY (COOL FRESH),300ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,159.0,0.0,0.0,0.0,0.0,152.0,0.0
1980,SABUN MANDIAN DETTOL ANTIBACTERIAL (FRESH),500 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,62.0,0.0,0.0,0.0,0.0,63.0,0.0
1981,SABUN MANDIAN LUX (MAGICAL SPELL),220 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,71.0,0.0,0.0,0.0,0.0,64.0,0.0
1982,SYAMPU REJOICE (RICH SOFT SMOOTH),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,98.0,0.0,0.0,0.0,0.0,101.0,0.0
1983,SYAMPU PANTENE PRO-V (HAIR FALL CONTROL),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,103.0,0.0,0.0,0.0,0.0,103.0,0.0
1984,SYAMPU HEAD & SHOULDERS (SMOOTH & SILKY),330 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,80.0,0.0,0.0,0.0,0.0,77.0,0.0
1985,TUALA WANITA KOTEX SOFT & SMOOTH (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,105.0,0.0,0.0,0.0,0.0,87.0,0.0
1986,TUALA WANITA LIBRESSE (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,106.0,0.0,0.0,0.0,0.0,99.0,0.0
1987,DEODORAN NIVEA MAN (BLACK & WHITE INVISIBLE - ORIGINAL),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,47.0,0.0,0.0,0.0,0.0,43.0,0.0
1988,DEODORAN NIVEA (EXTRA BRIGHTENING),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,32.0,0.0,0.0,0.0,0.0,35.0,0.0
1989,DEODORAN REXONA MEN (SPORT DEFENSE),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,86.0,0.0,0.0,0.0,0.0,80.0,0.0
1990,DEODORAN REXONA (POWDER DRY BRIGHTENING),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,57.0,0.0,0.0,0.0,0.0,43.0,0.0
1991,SABUN SERBUK BREEZE (POWER CLEAN),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,137.0,0.0,0.0,0.0,0.0,126.0,0.0
1992,SABUN SERBUK ATTACK (AROMA FRESH + COLOUR),800 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,96.0,0.0,0.0,0.0,0.0,81.0,0.0
1993,SABUN SERBUK TOP (SUPER COLOUR),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,133.0,0.0,0.0,0.0,0.0,129.0,0.0
1994,DYNAMO POWER GEL (PERFECT CLEAN),3 kg,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,17.0,0.0,0.0,0.0,0.0,16.0,0.0
1995,DAIA EXCELLENT WASHING POWER (EUA DE PARFUM),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,148.0,0.0,0.0,0.0,0.0,131.0,0.0
1996,PELEMBUT PAKAIAN - SOFTLAN (FLORAL FANTASY),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,40.0,0.0,0.0,0.0,0.0,33.0,0.0
1998,PENCUCI PELBAGAI GUNA DETTOL (LAVENDER),2.5 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,6.0,0.0,0.0,0.0,0.0,8.0,0.0
1999,PENCUCI PELBAGAI GUNA MR MUSCLE (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,107.0,0.0,0.0,0.0,0.0,106.0,0.0
2000,PENCUCI PELBAGAI GUNA AJAX FABULOSO (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,166.0,0.0,0.0,0.0,0.0,147.0,0.0
2001,DUMEX DUPRO 2 (RUMUSAN SUSULAN),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,167.0,0.0,168.0,165.0,162.0,148.0,141.0
2002,PELUNTUR CLOROX (ORIGINAL),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,62.0,0.0,0.0,0.0,0.0,64.0,0.0
2003,BIHUN KERING IMPORT (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,BIHUN,9.0,0.0,9.0,8.0,6.0,7.0,9.0
2004,BERAS SUPER SPECIAL CAP FAMILI 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2008,SUSU TEPUNG PENUH KRIM SEGERA NESPRAY,480 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,88.0,0.0,90.0,98.0,98.0,99.0,88.0
2009,DUTCH LADY 123 (BIASA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,185.0,0.0,180.0,180.0,173.0,176.0,165.0
2010,DUTCH LADY 456 (BIASA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,180.0,0.0,179.0,181.0,178.0,178.0,165.0
