item_code,item,unit,item_group,item_category,2022-01-01,2022-01-02,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31
1571,SERBUK KARI DAGING ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.305192307692308,,4.3003846153846155,4.2974,4.293773584905661,4.302181818181818,4.301568627450981
1572,SERBUK KARI DAGING BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.647848101265823,,4.649336099585062,4.655818965517242,4.644,4.66511013215859,4.692647058823529
1573,SERBUK KURMA AYAM & DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.982146341463414,,6.981142857142857,6.996256157635468,6.99462311557789,7.035,7.064917127071824
1575,SERBUK KURMA BABAS,125 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),2.850670731707317,,2.85375,2.8603973509933773,2.849642857142857,2.8621621621621625,2.8609999999999998
1576,SERBUK KARI KURMA ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.461111111111111,,4.436842105263158,4.429411764705883,4.436842105263158,4.45,4.473684210526316
1577,SERBUK PERENCAH SUP ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.968465346534653,,6.966650485436893,6.995837563451777,6.9862827225130895,7.013135135135135,7.09849710982659
1578,SERBUK REMPAH SUP MAK SITI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.090000000000001,,7.061666666666667,7.079199999999999,7.076363636363637,7.053636363636364,7.06
1579,SERBUK SUP FAIZA,220 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.068048780487804,,5.038780487804878,5.057894736842105,5.044736842105263,5.041463414634147,5.057894736842106
1581,BERAS CAP RAMBUTAN (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.944444444444443,,25.933333333333334,25.933333333333334,25.9125,25.936363636363637,25.93
1582,BERAS CAP JASMINE (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.930833333333332,,25.92225352112676,25.923432835820893,25.925454545454546,25.922142857142855,25.92328571428571
1583,BERAS SUPER CAP JATI TWR  5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,28.5,28.5,
1585,BIHUN KERING IMPORT (CAP BINTANG),400 g,BARANGAN BERBUNGKUS,BIHUN,3.1524657534246576,,3.18171875,3.1511475409836067,3.1696153846153843,3.1522413793103445,3.1405000000000003
1586,ROTI SANDWICH MASSIMO DENGAN GERMA GANDUM,400 g,BARANGAN BERBUNGKUS,ROTI,2.8095744680851067,,2.9124999999999996,2.9336206896551724,2.9530612244897956,2.9722222222222223,2.9642857142857144
1587,GULA HALUS CASTOR (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,2.8839080459770114,,2.8870967741935485,2.887078651685393,2.8869318181818184,2.8915384615384614,2.909753086419753
1588,GULA MERAH LEMBUT (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,3.184788732394366,,3.1722666666666663,3.1850632911392407,3.197875,3.169285714285714,3.1697402597402595
1589,GULA PUTIH BERTAPIS KASAR (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.846421052631579,,2.846323024054983,2.8464335664335665,2.8460370370370374,2.845677655677656,2.8461960784313725
1590,GULA PUTIH BERTAPIS HALUS (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.947674418604651,,2.9468085106382977,2.9465116279069767,2.9463414634146345,2.9472972972972973,2.948611111111111
1591,TEPUNG BERAS (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,2.0349545454545455,,2.0308482142857143,2.0392129629629627,2.040199004975124,2.042463054187192,2.0570984455958548
1593,TEPUNG GANDUM GP (BERBUNGKUS) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,TEPUNG,1.35,,1.35,1.35,1.35,1.35,1.35
1594,TEPUNG PULUT (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,3.681578947368421,,3.678136363636364,3.6916509433962266,3.6875,3.6855223880597014,3.684705882352941
1595,MINYAK JAGUNG CAP DAISY,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.07388888888889,,29.140571428571427,29.228918918918918,29.229367088607592,29.126933333333334,29.194246575342465
1596,MINYAK JAGUNG CAP MAZOLA,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,22.391666666666666,,22.259999999999998,22.43333333333333,22.646666666666665,22.61,22.629411764705882
1597,MINYAK JAGUNG CAP VECORN,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,27.321803278688524,,27.266612903225806,27.312166666666666,27.333275862068966,27.340877192982454,27.408269230769232
1598,MINYAK MASAK SEBATIAN CAP HELANG,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.23506329113924,,16.243375,16.26361111111111,16.434225352112676,16.444920634920635,16.472089552238803
1599,MINYAK MASAK SEBATIAN CAP NEPTUNE,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.962142857142856,,14.978000000000002,14.89,14.923333333333334,14.962857142857144,15.098888888888887
1600,MINYAK MASAK SEBATIAN CAP PISAU,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.339514563106796,,16.392916666666668,16.456,16.436741573033707,16.41054945054945,16.46965517241379
1601,MINYAK MASAK TULEN CAP BURUH,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.66619718309859,,12.676923076923075,12.670175438596493,12.669285714285714,12.671739130434782,12.693125
1602,MINYAK MASAK TULEN CAP VESAWIT,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.699454545454547,,12.699464285714285,12.699818181818182,12.699999999999998,12.7,12.7
1603,MINYAK SAPI CAP WINDMILL GHEEBLEND,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,13.935276073619631,,13.915094339622641,13.955448275862068,13.979657534246575,13.985894039735099,13.999928057553957
1604,ASAM JAWA (TIDAK BERBIJI) ADABI,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.745081967213115,,4.744094488188976,4.735483870967743,4.753660714285714,4.732950819672131,4.772118644067796
1605,GARAM HALUS BIASA (PELBAGAI JENAMA),+-350g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),0.945188679245283,,0.9437735849056604,0.9258510638297872,0.9198823529411765,0.9271111111111111,0.921125
1606,MENTEGA KACANG HALUS LADY'S CHOICE,500 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),15.906100000000002,,15.895728155339805,15.862264150943398,15.904639175257731,15.96629213483146,16.02674418604651
1607,LEPAAN FARMCOWS,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),5.300864197530864,,5.32632911392405,5.274,5.30887323943662,5.321267605633802,5.346065573770492
1608,LEPAAN BUTTERCUP,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.536666666666666,,6.5499300699300695,6.586304347826086,6.618712121212122,6.640615384615384,6.649453125
1609,MENTEGA SCS (SALTED),250 g,BARANGAN BERBUNGKUS,MENTEGA,13.638965517241378,,13.649285714285714,13.573548387096775,13.63,13.72409090909091,13.72875
1610,SANTAN KELAPA JENAMA M&S,500 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),6.108591549295775,,6.056133333333334,6.087285714285715,6.2043333333333335,6.165441176470588,6.190277777777777
1611,SANTAN KELAPA JENAMA KARA,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.0863917525773195,,3.0841000000000003,3.0910714285714285,3.085618556701031,3.095549738219895,3.0932402234636873
1612,SANTAN KELAPA JENAMA HARMUNI,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.2700000000000005,,3.263157894736842,3.2529411764705882,3.2649999999999997,3.2571428571428576,3.255
1613,ESEN STAR BRAND 'PELBAGAI PERISA',25 ml,BARANGAN BERBUNGKUS,ESEN DAN RAGI,2.5916260162601623,,2.5915725806451615,2.58465306122449,2.5783856502242153,2.5823043478260868,2.588341232227488
1615,MENTEGA ANCHOR (SALTED),227g,BARANGAN BERBUNGKUS,MENTEGA,11.43581081081081,,11.4704,11.463287671232877,11.291076923076924,11.416617647058825,11.417857142857143
1616,MAURIPAN YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.1004651162790695,,1.0996923076923077,1.0985156249999999,1.0999999999999999,1.0984375,1.0983050847457627
1618,SUSU ISIAN PEKAT MANIS CAP F & N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.8333333333333335,,3.908333333333333,3.8599999999999994,3.75,3.7375,3.8375
1619,SUSU TEPUNG SEGERA DUTCHLADY (BIASA ),600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,17.036101694915253,,17.036825396825396,17.021290322580644,17.06983870967742,17.033846153846156,17.068032786885247
1623,S-26 SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,52.44439024390245,,52.374545454545455,52.393382352941174,52.56549295774648,52.552191780821914,52.46565789473684
1624,S-26 GOLD SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,75.34061728395062,,75.11807692307693,75.23902777777778,75.45015151515152,75.33938461538462,75.43545454545455
1628,NESTLE CERELAC GANDUM DAN MADU - KOTAK,225g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,8.236666666666666,,8.232671232876713,8.243916083916083,8.259530201342283,8.243397435897435,8.243333333333332
1629,NESTLE CERELAC BERAS MERAH & SUSU - TIN,350 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,12.372988505747127,,12.373204419889504,12.3590395480226,12.370113636363635,12.38375,12.403511904761904
1630,BERUS GIGI COLGATE (TWISTER - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,4.378356164383562,,,,,4.354057971014493,
1635,NESTLE COFFEE-MATE,450 g,MINUMAN,BAHAN-BAHAN MINUMAN,7.820629921259843,,,,,7.85525,
1636,MILO (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,8.243991935483871,,,,,8.225128205128206,
1637,MILO (PAKET),1kg,MINUMAN,BAHAN-BAHAN MINUMAN,18.01247104247104,,,,,18.004936170212765,
1638,MILO 3 IN 1 (PAKET) - ORIGINAL,30x33g,MINUMAN,BAHAN-BAHAN MINUMAN,21.369999999999997,,,,,20.958846153846153,
1645,SERBUK KOPI CAP KAPAL API (KASAR) (BERBUNGKUS),180 g,MINUMAN,BAHAN-BAHAN MINUMAN,4.461864406779661,,,,,4.464953271028038,
1646,SERBUK KOPI HANG TUAH ROBUSTA,200 g,MINUMAN,BAHAN-BAHAN MINUMAN,4.726774193548387,,,,,4.688846153846154,
1647,TEH LIPTON (SERBUK),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,11.508780487804877,,,,,11.531875,
1650,TEH LIPTON (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,14.248389261744968,,,,,14.384388489208634,
1651,YEO'S SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,1.0697826086956521,,,,,1.0707368421052632,
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,14.307391304347826,,14.555098039215686,14.913725490196079,14.783018867924529,15.006842105263157,15.076607142857142
1818,KACANG BOTOL,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.185405405405406,,10.974722222222223,11.071666666666665,13.079333333333333,12.66304347826087,14.131666666666668
1819,LENGKUAS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.544105263157896,,8.49838383838384,8.361875,8.136860465116278,8.121136363636364,8.167831325301206
1820,TELUR MASIN,1 biji,BARANGAN SEGAR,TELUR,1.1333333333333333,,1.1402298850574712,1.146067415730337,1.1612500000000001,1.1772727272727272,1.1686567164179105
1821,TELUR MASIN,4 Biji,BARANGAN SEGAR,TELUR,4.624130434782609,,4.641521739130434,4.672765957446809,4.797391304347826,4.8361363636363635,4.848837209302325
1823,BERAS TQR SABAH CAP TKC 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,29.75,,29.75,29.75,29.75,29.5,29.5
1824,BERAS SUPER HUMA CAP KELISA EMAS (SABAH),10 kg,BARANGAN BERBUNGKUS,BERAS,27.633333333333336,,27.633333333333336,27.633333333333336,27.5,27.633333333333336,27.6
1825,BERAS SUPER CAP ANGGUR SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,27.131249999999998,,27.131249999999998,27.131249999999998,27.066666666666666,27.09375,27.08235294117647
1826,BERAS SUPER CAP RODA SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,26.71764705882353,,26.71764705882353,26.71764705882353,26.73125,26.71764705882353,26.705555555555556
1827,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP MUHIBAH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,2.575,,2.5999999999999996,2.6,2.6,2.6,2.6
1828,KICAP SOYA PEKAT MANIS CAP AYAM,330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,2.88375,,2.88375,2.88375,2.8893333333333335,2.9025,2.89
1829,BUTTERLITE (LEPA SUSU ISTIMEWA),250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.933333333333334,,6.933333333333334,7.066666666666666,7.066666666666666,6.949999999999999,6.95
1832,BERAS CAP GOLDEN SARAWAK (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,26.5,,26.5,26.5,26.5,,
1833,BERAS PREMIUM CAP UNCLE TAN,10 kg,BARANGAN BERBUNGKUS,BERAS,30.08235294117647,,30.049999999999997,30.08235294117647,30.00526315789474,30.00526315789474,29.98235294117647
1837,KICAP TONG NAM (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.0069230769230773,,2.985,2.993125,2.9859999999999998,2.983333333333333,3.0075000000000003
1838,SERBUK KARI IKAN ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.2250000000000005,,4.2250000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.08125
1839,SERBUK KARI DAGING ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.175,,4.175,4.216666666666667,4.216666666666667,4.16,4.083333333333333
1849,TEPUNG NAIK SENDIRI CAP 'BLUE KEY',1kg,BARANGAN BERBUNGKUS,TEPUNG,4.073823529411764,,4.055769230769231,4.037076923076922,4.063858267716536,4.079920634920636,4.115593220338983
1854,KORDIAL F&N SUN VALLEY (GRENADINE),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,10.168888888888889,,,,,10.172,
1856,SERBUK KOPIMAS COFFEE (BOLD TRADITIONS),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,4.4,,,,,4.4,
1870,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP  FAIZA)",1kg,BARANGAN BERBUNGKUS,TEPUNG,3.220606060606061,,3.2259,3.2345054945054947,3.236,3.2356818181818183,3.2441250000000004
1871,KRIMER SEJAT CAIR SAJI,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,2.6298979591836735,,2.6275,2.639247311827957,2.648021978021978,2.6576041666666668,2.6931707317073172
1872,MAYONIS SEBENAR LADY'S CHOICE,220ml,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.466444444444445,,6.450140845070422,6.448409090909091,6.435564516129032,6.432049180327869,6.42377358490566
1873,KRIMER MANIS CAP TEAPOT,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.110555555555555,,3.093125,3.074375,3.088947368421053,3.0945,3.09
1876,PELEMBUT PAKAIAN - DOWNY (PREMIUM PARFUM PASSION),800ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,11.434666666666667,,,,,11.455283018867924,
1877,NESCAFE BLEND & BREW 3 IN 1 (PAKET ) - ORIGINAL,28x19g,MINUMAN,BAHAN-BAHAN MINUMAN,12.702412060301508,,,,,12.731355932203389,
1879,SEVEN UP LEMON & LIME (TIN),320ml,MINUMAN,TERSEDIA MINUM,1.6171153846153847,,,,,1.6069767441860463,
1880,YOGURT LACTEL (FAT FREE) (STRAWBERRY),125 g,MINUMAN,TERSEDIA MINUM,2.325925925925926,,,,,2.323793103448276,
1881,SERBUK CABAI ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.392857142857143,,5.444736842105263,5.319444444444445,5.319444444444445,5.303125,5.375
1882,TUNA CAP AYAM (TUNA MAYONNAISE),160 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,6.416906077348067,,6.423351648351648,6.428994413407821,6.442108433734941,6.463508771929824,6.520733333333333
1884,SABUN SERBUK FAB (PERFECT),720g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,5.110545454545456,,,,,5.071111111111112,
1899,CILI KERING KERINTING (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,19.523142857142854,,19.522090909090906,19.493490566037735,19.580283018867927,19.651132075471697,19.614639175257732
1900,CILI KERING LEPER (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,18.29325581395349,,18.375227272727273,18.17895833333333,18.23595744680851,18.276666666666667,18.459999999999997
1902,BERAS SUPER WR (5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.7,,25.7,25.7,25.5,25.5,
1904,DUMEX DUGRO 3 (1-3 TAHUN) PERISA ASLI (850G),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,24.390923913043476,,24.374565217391304,24.394324324324323,24.442670454545453,24.366140350877192,24.408650306748463
1907,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (AUSTRALIA - KOTAK) (1KG),1kg,BARANGAN SEGAR,DAGING,42.53333333333333,,42.875,44.375,45.1725,44.945,43.913333333333334
1908,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,36.45,,36.45,36.45,36.45,36.45,36.45
1913,DAGING LEMBU IMPORT (BLOCK),1kg,BARANGAN SEGAR,DAGING,19.5,,,,,,
1914,DAGING KERBAU IMPORT (INDIA) (BLOCK),1kg,BARANGAN SEGAR,DAGING,19.698333333333334,,19.89875,20.24285714285714,19.616666666666664,19.839999999999996,20.385714285714283
1915,IKAN JENAHAK (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,42.22714285714285,,41.8225,44.44833333333333,41.955714285714286,41.760000000000005,39.93333333333333
1917,IKAN PARANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,23.599999999999998,,27.4,28.9,28.9,28.9,22.322499999999998
1918,IKAN TERUBOK (b	$ 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,31.899999999999995,,29.35,,32.260000000000005,35.23333333333333,31.266666666666666
1919,UDANG PUTIH BESAR (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,38.9,,38.9,38.9,40.9,,
1920,KERANG (SAIZ SEDERHANA),1kg,BARANGAN SEGAR,BAHAN LAUT,14.77904761904762,,14.650952380952381,14.830588235294117,14.639500000000002,14.32,14.969999999999999
1921,IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,13.918888888888889,,13.646666666666667,14.035714285714286,14.138333333333334,14.0,14.185357142857143
1922,SADERI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.3575,,12.389411764705883,12.443396226415095,11.935686274509804,11.761521739130433,11.348260869565218
1923,TERUNG BULAT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.945333333333334,,10.88137254901961,11.129000000000001,11.35969696969697,11.695681818181818,11.272631578947369
1924,SERBUK KUNYIT ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.742857142857143,,4.742857142857143,4.6499999999999995,4.55,4.414285714285714,4.466666666666667
1925,CILI API/PADI MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,28.5,,28.5,24.0,48.0,60.0,40.0
1926,CILI AKAR HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.470487804878047,,13.406410256410258,13.214285714285714,13.195066666666667,12.822837837837838,12.470945945945946
1927,CILI AKAR MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,25.265454545454542,,24.880363636363633,23.398490566037733,22.924489795918365,21.795714285714286,21.55
1928,LIMAU KASTURI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.32958762886598,,8.428556701030928,8.416881720430107,8.54409090909091,8.427934782608697,8.396162790697675
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,8.799999999999999,,9.6,9.6,6.5,7.7,7.766666666666667
1930,TELUR AYAM KAMPUNG,10 biji,BARANGAN SEGAR,TELUR,6.255238095238096,,6.171904761904763,6.184736842105264,6.2478125,6.235142857142858,6.154333333333333
1931,BAWANG BESAR IMPORT (PAKISTAN),1kg,BARANGAN KERING,BAWANG,3.8038297872340427,,3.799583333333333,3.7516666666666665,3.75375,3.78468085106383,3.7855813953488373
1933,BAWANG KECIL MERAH IMPORT (HOLLAND),1kg,BARANGAN KERING,BAWANG,,,3.9,3.9,3.9,,
1934,MINYAK MASAK SEBATIAN CAP ADELA GOLD,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,8.9,,8.9,9.33,9.4,9.4,8.9
1936,MINYAK MASAK SEBATIAN CAP ADELA GOLD,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,32.416666666666664,,32.38333333333333,32.49166666666667,32.483333333333334,32.550000000000004,32.61
1937,MINYAK MASAK TULEN CAP SAJI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.700000000000001,,6.7,6.7,6.700000000000001,6.7,6.7
1938,MINYAK MASAK TULEN CAP SAJI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.619611650485437,,12.633085106382977,12.64784090909091,12.64,12.662087912087912,12.682222222222224
1939,MINYAK MASAK TULEN CAP SAJI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.544573643410853,,29.553968253968254,29.54435897435897,29.565630252100835,29.502457627118645,29.495412844036696
1940,MINYAK MASAK TULEN CAP ALIF,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.7272727272727275,,6.730000000000001,6.742857142857143,6.7375,6.7,6.7
1941,MINYAK MASAK TULEN CAP ALIF,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.7,,12.7,12.7,12.7,12.7,12.7
1942,MINYAK MASAK TULEN CAP ALIF,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.25142857142857,,29.454482758620692,29.2840625,29.296451612903226,29.23216216216216,29.367297297297295
1943,KACANG MERAH (IMPORT),1kg,BARANGAN KERING,KACANG,13.045072463768117,,13.07887323943662,13.031641791044777,13.043055555555556,13.077142857142857,13.20483870967742
1944,KACANG SOYA (IMPORT),1kg,BARANGAN KERING,KACANG,5.362857142857144,,5.335098039215686,5.3725,5.401632653061225,5.431489361702128,5.5344999999999995
1945,TAUHU (JENIS KERAS),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,0.5719402985074626,,0.5684722222222223,0.5597058823529412,0.5772727272727273,0.5726865671641791,0.5858064516129032
1946,TEMPE (BUNGKUSAN PLASTIK),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,1.193061224489796,,1.1822641509433962,1.1884313725490196,1.2022448979591835,1.2080392156862745,1.2157777777777778
1947,SERBUK PENAIK ROYAL (TIN),113g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,5.27625,,5.2736263736263735,5.284239130434783,5.292891566265061,5.349438202247192,5.3565
1948,RAGI BULAT/RAGI TAPAI,1 biji,BARANGAN BERBUNGKUS,ESEN DAN RAGI,0.9166666666666666,,0.9166666666666666,0.9,0.9,0.9,0.9
1950,BUNGA RAYA YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.1,,1.1333333333333335,1.1,1.1,1.1,1.1
1951,BERAS SUPER CAP 3A BOY (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,28.528499999999998,,28.553999999999995,28.553999999999995,28.645,28.63888888888889,28.63888888888889
1952,KRIMER SEJAT CAP F&N,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.1435000000000004,,3.1471428571428572,3.158666666666667,3.1703252032520326,3.174330708661418,3.1765573770491806
1953,KRIMER MANIS PEKAT CAP SAJI,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,2.5484848484848484,,2.5450515463917527,2.570227272727273,2.6107407407407406,2.6353086419753087,2.6455263157894735
1954,SUSU TEPUNG SEGERA EVERYDAY,900 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,27.395981308411216,,27.43359223300971,27.477272727272727,27.46411214953271,27.50428571428571,27.606464646464644
1955,YOGURT MARIGOLD (LOW FAT) (STRAWBERRY),130g,MINUMAN,TERSEDIA MINUM,2.1095238095238096,,,,,2.1183018867924526,
1956,NAN PRO LANGKAH 1 RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,68.94283018867925,,68.91910714285714,68.83160714285714,68.86191489361703,68.7622,68.7562
1957,NAN PRO LANGKAH 2 RUMUSAN SUSULAN (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,64.69271186440677,,64.70966101694916,64.72830508474576,64.70711538461538,64.814,64.78763636363637
1958,NANKID OPTIPRO LANGKAH 3 RUMUSAN UNTUK KANAK-KANAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,45.66,,45.55,45.75625,45.75625,45.638888888888886,45.638888888888886
1959,SUSU SEGAR FARM FRESH,1 liter,MINUMAN,TERSEDIA MINUM,7.6395,,,,,7.700000000000001,
1960,SUSU SEGAR KURMA FARM FRESH,700 g,MINUMAN,TERSEDIA MINUM,8.280625,,,,,8.364117647058823,
1961,ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - TIN,1.5kg,SUSU DAN BARANGAN BAYI,SUSU BAYI,90.39500000000001,,90.39500000000001,89.89666666666666,89.89666666666666,91.9,90.39500000000001
1962,NESTUM (ORIGINAL),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,7.706217948717949,,,,,7.735804195804196,
1963,REFILL ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - KOTAK,550 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,33.74404255319149,,33.70621052631579,33.71032967032967,33.72456790123457,33.730375,33.79069444444444
1964,QUAKER OATS INSTANT OATMEALS,1kg,MINUMAN,BAHAN-BAHAN MINUMAN,10.20857142857143,,,,,10.004999999999999,
1965,PEDIASURE (VANILA),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,68.26206896551724,,68.27603448275862,68.52666666666667,68.41629032258065,68.35515625000001,68.44064516129032
