item_code,item,unit,item_group,item_category,2023-03-01,2023-03-08,2023-03-15,2023-03-22,2023-03-29
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.7142857142857144,4.166666666666667,4.15,3.888888888888889,4.033333333333333
1475,IKAN BAWAL PUTIH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.0,26.0,,,
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.833333333333334,16.0,14.75,13.75,12.0
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.333333333333332,14.8,16.0,15.833333333333334,14.666666666666666
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.722222222222221,9.7,10.1875,9.944444444444445,10.38888888888889
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.4799999999999995,7.15,7.5375,7.8999999999999995,8.777777777777779
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.45,4.0,3.766666666666667,3.7600000000000002,3.625
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,6.5,6.5,6.0,6.5,6.25
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,4.2,4.8,5.35,5.1000000000000005,5.1000000000000005
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,29.3125,30.75,28.583333333333332,28.714285714285715,29.25
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,7.433333333333334,7.171428571428572,7.975,7.2,6.914285714285714
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,13.0,13.0,,13.0,
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,9.0,9.666666666666666,10.5,9.666666666666666,9.5
