item_code,item,unit,item_group,item_category,2023-06-07,2023-06-14,2023-06-21,2023-06-28
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,16.5,16.75,16.75,16.75
1376,DAGING KERBAU IMPORT (INDIA) * (RUMP),1kg,BARANGAN SEGAR,DAGING,17.833333333333332,17.833333333333332,17.833333333333332,17.833333333333332
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,16.0,15.666666666666666,16.0,16.0
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,,17.5,,
1399,BAWANG PERAI (LEEK) TEMPATAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,8.0
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.5,16.0,13.5,11.0
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.375,3.425,4.066666666666666,3.75
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,7.0,7.0,7.0,
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,7.35,7.35,7.0,7.0
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,4.266666666666667,4.01,4.133333333333334,4.083333333333333
1431,DAGING LEMBU TEMPATAN (BAHAGIAN 1 DAGING PAHA (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,38.5,38.5,39.0,39.0
1432,DAGING LEMBU TEMPATAN (BAHAGIAN 2 DAGING PEJAL (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,39.5,39.5,39.0,39.0
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,2.7,2.542857142857143,2.433333333333333,2.433333333333333
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,2.9,3.4,3.75,4.0
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.2444444444444445,4.211111111111111,4.177777777777778,4.3125
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.0,13.0,14.5,14.0
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.0,15.0,14.75,12.5
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.125,13.38888888888889,13.4375,14.0625
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.2375,7.1,7.366666666666666,7.366666666666666
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.166666666666667,3.8833333333333333,3.7600000000000002,3.7
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,6.45,6.45,7.0,7.0
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,,4.2,4.2,4.2
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,28.5,29.0,28.625,26.833333333333332
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,8.8,8.7,9.25,8.3
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,,13.0,13.0,13.0
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,10.0,9.5,9.5,9.5
