item_code,item,unit,item_group,item_category,2025-03-05,2025-03-12,2025-03-19,2025-03-26
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,15.0,,11.0,15.0
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.555555555555555,10.0,9.9375,10.166666666666666
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.122222222222223,6.5,6.222222222222222,6.428571428571429
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.25,3.8333333333333335,4.666666666666667,3.875
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,6.5,6.0,6.5,6.0
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,32.166666666666664,32.2,32.333333333333336,31.8
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,10.75,10.7,10.959999999999999,10.1
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,14.5,15.0,15.0,14.5
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,14.0,14.0,12.0,14.0
